,target,source,number_people,weight
526,Alla-Amin,Buur edoy,8,1.0
527,Alla-Amin,Dalandole-2,5,0.028901734104046242
528,Alla-Amin,Labatan jarow,15,0.3333333333333333
529,Alla-Amin,Moolmad,13,0.22413793103448276
530,Alla-Amin,Sigli,5,0.0847457627118644
531,Alla-Amin2,Axmed kooreey,5,0.09259259259259259
532,Alla-Amin2,Ethiopia,83,0.023700742432895487
533,Alla-Amin2,Jiiqle,19,0.25675675675675674
534,Alla-Amin2,buq aqable,7,0.2413793103448276
535,Alla-Amin2,ceel rooble,5,0.38461538461538464
536,Alla-Amin2,ceelcali,10,0.6666666666666666
537,Alla-Amin2,ceelka baar,3,0.13043478260869565
538,Alla-Amin2,deefoow,3,0.1875
539,Alla-Karim,Aadan yabaale ,9,0.04433497536945813
540,Alla-Karim,Adan Yabaal,12,0.020168067226890758
541,Alla-Karim,Balcad,5,0.11627906976744186
542,Alla-Karim,Balcad ,20,0.07782101167315175
543,Alla-Karim,Baraawe,3,0.06666666666666667
544,Alla-Karim,Cadale,9,0.15
545,Alla-Karim,Ceel dheer,6,0.11538461538461539
546,Alla-Karim,Jawhar ,6,0.06741573033707865
547,Alla-Karim,Jilib,5,0.023474178403755867
548,Alla-Karim,Qoryoley ,6,0.23076923076923078
549,Alla-Karim,Rabdhuure,6,0.06060606060606061
550,Alla-Suge,Bariire,14,0.02287581699346405
551,Allaa wayn,Aboorey,16,0.035634743875278395
552,Allaa wayn,Alifow,11,0.033950617283950615
553,Allaa wayn,Awdheegle,55,0.040983606557377046
554,Allaa wayn,Aytira,15,0.30612244897959184
555,Allaa wayn,Jambaluul,40,0.07984031936127745
556,Allaa wayn,Sabiib and caanoole,20,0.039525691699604744
557,Allaa wayn,Yaq bariweyne,12,0.038461538461538464
558,Allah Umaqan,Dalandole-2,6,0.03468208092485549
559,Allah Umaqan,Deynuunay,4,0.06896551724137931
560,Allah Umaqan,Dusti,3,0.10714285714285714
561,Allah Umaqan,Garas wiini,4,0.23529411764705882
562,Allah Umaqan,Moori gaabey,6,0.25
563,Allah Umaqan,Rabdhure,18,1.0
564,Allah Umaqan,Wariish,6,0.35294117647058826
565,Allah Weyn,Awdinle,7,0.010263929618768328
566,Allahasaqiro,Saakow,28,0.03674540682414698
567,Allawakiil,Awrculsu,12,1.0
568,Allawakiil,Godobyar,18,1.0
569,Allawakiil,Gurigabi,6,1.0
570,Allawakiil,Lamalay,12,1.0
571,Allawakiil,Xaysimade sare,18,1.0
572,Alle Qabe,Adeygaraar,4,0.07142857142857142
573,Alle Qabe,Bakal Eedeng,4,0.26666666666666666
574,Alle Qabe,Deynuuny,2,0.028985507246376812
575,Alle Qabe,Garsaaley,56,0.208955223880597
576,Alle Qabe,Goofgaduud,4,0.06153846153846154
577,Alle Qabe,Kurman,6,0.0076726342710997444
578,Alle Qabe,Misir,6,0.35294117647058826
579,Alle Qabe,Saakow,5,0.006561679790026247
580,Alle Qabe,Sarmaan,5,0.08928571428571429
581,Alle Qabe,Tugeerhoos,4,0.03076923076923077
582,Alle Suge IDP,7jaziira and balcaano ,23,1.0
583,Alle Suge IDP,Bayxaaw,40,0.3418803418803419
584,Alle Suge IDP,Eji iyo Bayaxaaw ,18,1.0
585,Alle Suge IDP,Ganboole and Bangoronyo ,40,1.0
586,Alle Suge IDP,Jawaay,30,0.6666666666666666
587,Alle Suge IDP,Jawaay and Moorogubad,50,0.4807692307692308
588,Alle Suge IDP,Kiliga shiinaha and dhaayaha,29,1.0
589,Alle Suge IDP,Lebiga,34,0.04336734693877551
590,Alle Suge IDP,Moora jiido and Qunbure,28,1.0
591,Alle Suge IDP,Raamo and Bangoronyo ,26,0.15853658536585366
592,Alle Suge IDP,Raamo and Ganboole,43,0.3739130434782609
593,Alle Suge IDP,Raamo and Ganboole ,53,0.36551724137931035
594,Alle Suge IDP,Shaam and Biya cade,35,1.0
595,Almaas,Awdhegle,31,0.06981981981981981
596,Almagan,Barire,13,0.033419023136246784
597,Alrahma,Janale,32,0.04183006535947712
598,Alraxmo,Mareereey sabiib and anole,23,1.0
599,Altaqwa,Sabiib,18,0.01090909090909091
600,Altowbo,Geedgaras,12,1.0
601,Alyasir,Janaale,49,0.0349002849002849
602,Alyasir,Zabib,30,0.46153846153846156
603,Amaal,Basra,14,0.04745762711864407
604,Amalow 1,Booco,12,0.8
605,Amalow 1,Janaale,37,0.026353276353276354
606,Amiin Alle,Berdale ,5,0.023255813953488372
607,Amin Robow,Labaatinjarow,3,0.13636363636363635
608,Amin Robow,Malmale,3,0.42857142857142855
609,Amin Robow,Midhaayti,6,1.0
610,Amin Robow,Saakow,13,0.01706036745406824
611,Amin Robow,Shibeelow,2,0.003424657534246575
612,Amin Robow,Uffurow,5,0.004835589941972921
613,Amud,Buur heybe,26,1.0
614,Anaam,Sabiib ,9,0.42857142857142855
615,Anas,Aboorey,35,0.0779510022271715
616,Anas,Alifow,11,0.033950617283950615
617,Anas,Awdheegle,62,0.046199701937406856
618,Anawaa,Dharkenley,25,1.0
619,Anfaac,Farxaano,23,0.11274509803921569
620,Anfac,Masaajid cali gaduud,22,0.4583333333333333
621,Anin,Sabiib,45,0.02727272727272727
622,Ansax 1,Bariire,31,0.05065359477124183
623,Ansax 2,Buula Marer,15,1.0
624,Anshax,Mubarak,20,0.04291845493562232
625,Anzal Camp,Sablaale,13,0.087248322147651
626,Aqab Weyne,Bardaamin,25,1.0
627,Araan,Barkadle 2,3,0.016042780748663103
628,Araan,Makiina dhuusa dhuusa ,3,1.0
629,Aran,Awdhiigle,25,0.06493506493506493
630,Aran,Basra,11,0.03728813559322034
631,Aran,farxane,9,1.0
632,Aran,jameeco,7,0.109375
633,Aran,mukeydheere,8,1.0
634,Arare,Koban ,1,0.03225806451612903
635,Arare,Masagirow ,1,0.02631578947368421
636,Arare,Mashaqo ,8,0.16326530612244897
637,Arbohiray,Asharow,10,0.47619047619047616
638,Arbohiray,Barakow,6,0.08695652173913043
639,Arbohiray,Casharow,4,0.25
640,Arbohiray,Deg Suuf,4,0.06666666666666667
641,Arbohiray,Dhaysile,6,1.0
642,Arbohiray,Dublay,3,0.046875
643,Arbohiray,Ethiopia,4,0.001142204454597373
644,Arbohiray,Kaysaney,6,0.08955223880597014
645,Arbohiray,Malablay,4,0.09523809523809523
646,Arbohiray,Raama Guudow,11,0.4230769230769231
647,Arbohiray,Waambato,4,0.2222222222222222
648,Arishley,Maanya murug,38,1.0
649,Arlaadi,Cagaar weyne,6,1.0
650,Arlaadi,Ceel Garas ,31,1.0
651,Arlaadi,Ethiopia,9,0.002569960022844089
652,Arlaadi,Goof Gaduud Buuray,33,0.14042553191489363
653,Arlaadi,Jamaame,10,0.5882352941176471
654,Arlaadi,Shiimo,7,0.2413793103448276
655,Arlaadi IDP camp,Baygaduud,4,0.0273972602739726
656,Arlaadi IDP camp,Coonjir,4,1.0
657,Arlaadi IDP camp,Ideeda ,4,0.36363636363636365
658,Arlaadi IDP camp,Kormari,4,0.04040404040404041
659,Arlaadi IDP camp,Moora guuda ,4,1.0
660,Arlaadi IDP camp,Qasa oomana,9,0.75
661,Arlaadi IDP camp,Qasaalow ,3,0.25
662,Arlaadi IDP camp,Tuutes ,4,1.0
663,Arlaadi IDP camp,Waney,4,0.13333333333333333
664,Armale,Awdinle,18,0.026392961876832845
665,Arooswiini,Aroos wiine,7,1.0
666,Arooswiini,Baarsaare,6,0.02631578947368421
667,Arooswiini,Khansaxdheere,5,0.12195121951219512
668,Arooswiini,Khansaxdheere ,13,0.12149532710280374
669,Arooswiini,Salagle,4,0.08888888888888889
670,Arooswiini,Shibeelow,3,0.005136986301369863
671,Arshabeel,Buur Diinle,27,1.0
672,Aruurisho,Alifow,20,0.06172839506172839
673,Aruurisho,Aytira and damaley,17,1.0
674,Aruurisho,Gaalawar and sagaalad,18,0.18947368421052632
675,Aruurisho,Jambaluul,30,0.059880239520958084
676,Aruurisho,Yaq bariweyne,9,0.028846153846153848
677,Aruurishow,Awdhigle,45,0.09316770186335403
678,Aruurishow 2,Awdhigle,25,0.051759834368530024
679,Arwaax,Awdheegle,28,0.020864381520119227
680,Arwaax,Daafeed,37,0.25170068027210885
681,Asal,Caqaboy,14,0.2692307692307692
682,Asal,Cel dheer,5,0.08620689655172414
683,Asal,Dur dur,12,0.7058823529411765
684,Asal,Ethiopia,51,0.014563106796116505
685,Asal,Jiiqle,5,0.06756756756756757
686,Asalamu Aleikum,Awdigle,40,0.11235955056179775
687,Asaley,Ceel Axmed,10,0.45454545454545453
688,Asaley,Sabiib iyo caanole ,12,0.12121212121212122
689,Asaley,"Sabiib, caanole iyo awdheegle",20,1.0
690,Asma,Basra,25,0.0847457627118644
691,Ato,Ato,6,1.0
692,Ato,Ato village,44,1.0
693,Ato,Ato village ,2,1.0
694,Aw-Raame,Abaq Haluul,5,1.0
695,Aw-Raame,Asho Guure,4,0.16666666666666666
696,Aw-Raame,Bandoy dhiigle,7,1.0
697,Aw-Raame,Deg galool,5,0.5
698,Aw-Raame,Dublay,4,0.0625
699,Aw-Raame,Garasfur,5,0.05
700,Aw-Raame,Gesiile,8,0.14285714285714285
701,Aw-Raame,Gori godle,5,0.38461538461538464
702,Aw-Raame,Halaayow,7,0.10606060606060606
703,Aw-Raame,Humbusaalay,4,1.0
704,Aw-Raame,Ilee Suran,4,1.0
705,Aw-Raame,Lehelay,18,0.5454545454545454
706,Aw-Raame,Lowi raar,4,1.0
707,Awaale,Barakaley,23,0.044573643410852716
708,Awadon,October,20,0.03669724770642202
709,Awadon,October ,1,0.14285714285714285
710,Awal And Aakhir,Yaaq ture,16,1.0
711,Awal Barwaqo,Buur dhuxunli,8,0.21621621621621623
712,Awal Barwaqo,Dalandole-2,5,0.028901734104046242
713,Awal Barwaqo,Deynuuney,4,0.05970149253731343
714,Awal Barwaqo,Dubugaas,8,0.25806451612903225
715,Awal Barwaqo,EDAAIN,7,1.0
716,Awal Barwaqo,Gaanugaay,4,0.15384615384615385
717,Awal Barwaqo,Moodo moodo,4,0.36363636363636365
718,Awal Barwaqo,Wardiire 2,6,0.14634146341463414
719,Awal Qaasim,Buur Eeyle-2,6,0.05454545454545454
720,Awal Qaasim,Buur Hakaba-2,7,0.25925925925925924
721,Awal Qaasim,Haawey Qaramey,6,1.0
722,Awale,Ali Warabey,30,1.0
723,Awale,Owdhiigle,31,0.14903846153846154
724,Awaqbanboow,Bula haji,6,1.0
725,Awaqbanboow,Canateel,3,1.0
726,Awaqbanboow,Jilib,6,0.028169014084507043
727,Awaqbanboow,Welmaro,14,0.09395973154362416
728,Awaqbanboow,Xaya,3,1.0
729,Awbeere,Daafeed,16,0.10884353741496598
730,Awbere,Dubey,10,1.0
731,Awboore,Qalamey,15,1.0
732,Awdheegle,Mustaqbal,50,1.0
733,Awdheegle,Warmaxan,35,0.3211009174311927
734,Awdigle3,Awdheegle,20,0.014903129657228018
735,Awdigle3,Mareerey,28,0.07035175879396985
736,Awdinle,Awdinle,20,0.02932551319648094
737,Awgeedi,Aboorey ,25,1.0
738,Awgeedi,Alifow,11,0.033950617283950615
739,Awgeedi,Awdheegle,15,0.011177347242921014
740,Awgeedi,Baqdaadi,5,1.0
741,Awguuro,Shambod,20,1.0
742,Awoodimow,Baanow,5,0.03676470588235294
743,Awoodimow,Buulo mareer,3,0.021739130434782608
744,Awoodimow,Daynunaay ,6,1.0
745,Awoodimow,Daynuunay ,3,0.013100436681222707
746,Awoodimow,Diinsoor ,5,0.008771929824561403
747,Awoodimow,Goofgaduud ,10,0.3448275862068966
748,Awoodimow,Kahda,3,1.0
749,Awoodimow,Midaan weyn ,3,1.0
750,Awoodimow,Moolamad ,3,0.025210084033613446
751,Awoodimow,Qod Qode,4,0.06451612903225806
752,Awoodimow,Ufurow,6,0.005361930294906166
753,Awqarow,Buula siidow,20,0.14705882352941177
754,Awsiine,Biyooley,3,0.013333333333333334
755,Axsan Camp,Bariire,27,0.04411764705882353
756,Ayaan,Berhani,30,0.9090909090909091
757,Ayaan,Birimo Asaando,2,1.0
758,Ayaan,Ethiopia,11,0.0031410622501427754
759,Ayaan,Jambalul,40,0.16194331983805668
760,Ayaan,Xudoboor ,8,0.23529411764705882
761,Ayaanle,Jambalul,10,0.04048582995951417
762,Aydooyo,Basra,14,0.04745762711864407
763,Ayooleey,Soona Keey,8,1.0
764,BULO YANYO,Harbole,2,0.06451612903225806
765,BULO YANYO,Magambo,3,1.0
766,BULO YANYO,Moofi ,2,0.04081632653061224
767,BULO YANYO,Qudus,6,0.375
768,Baabsalaami,Awal Barwaqo,8,1.0
769,Baabsalaami,Awdiinle,7,0.28
770,Baabsalaami,Bane,8,1.0
771,Baabsalaami,Diinsoor,8,0.009163802978235968
772,Baabsalaami,Harqaan,5,0.4166666666666667
773,Baabsalaami,Loowharo,3,1.0
774,Baadheere3,Siinaay,30,1.0
775,Baagay,Baagay,6,0.24
776,Baagay,Baagay Asharaaf,19,1.0
777,Baagay,Baarey,12,0.11009174311926606
778,Baagay,Kormari,3,0.030303030303030304
779,Baal koray,Bula mareer,13,1.0
780,Baal koray,Sabiib,40,0.024242424242424242
781,Baalow,Abdi ali,20,0.0196078431372549
782,Baaltaak,Abdi ali,39,0.03823529411764706
783,Baano,Beerqobey village,14,1.0
784,Baano,Dubigaas village.,8,0.5
785,Baano,Gooriyey village,8,1.0
786,Baano,Gooriyey village.,12,1.0
787,Baano,Orogley village,7,1.0
788,Baano,Seenilow village,14,0.7777777777777778
789,Baano,Seenilow village.,15,1.0
790,Baanow,Banban ,9,1.0
791,Baanow,Banow village ,11,1.0
792,Baanow,Beled Amin,4,0.09523809523809523
793,Baanow,Goobanle,18,0.4186046511627907
794,Baanow,Kurman,4,0.005115089514066497
795,Baanow,Mashuruu ,6,1.0
796,Baanow,Mowkubow,3,0.075
797,Baanow,Uffurow,11,0.010638297872340425
798,Baaqey,Anole,22,0.3283582089552239
799,Baaqey,Baalguri,20,1.0
800,Baar Nasiib,Farxaane,13,0.053061224489795916
801,Baar Nasiib,Toorotoorow,43,1.0
802,Baar badan,Awdinle,5,0.007331378299120235
803,Baar badan,Baidoa ,4,0.02857142857142857
804,Baar badan,Goofgadud ,5,0.45454545454545453
805,Baar badan,Gurbaan,6,0.0037974683544303796
806,Baar badan,Makuudi,3,0.036585365853658534
807,Baar badan,Manas,4,0.045454545454545456
808,Baar badan,Manas ,4,0.2
809,Baareey,Waji,16,1.0
810,Baarey,Baarey,20,0.1834862385321101
811,Baarey,Gololka IDP,3,1.0
812,Baariyow,Canole,20,0.10695187165775401
813,Baariyow,War Maxan,26,1.0
814,Baarqooley 1,Balow,18,0.45
815,Baarqooley 1,Yaaq bariweyne,53,1.0
816,Baarqooley camp,Balad amin,20,0.45454545454545453
817,Baarqooley camp,Basra,19,0.06440677966101695
818,Baarsaare,Buulo Barake,7,0.058823529411764705
819,Baarsaare,Diinsoor ,3,0.005263157894736842
820,Baarsaare,Doolow,5,0.02
821,Baarsaare,Jiir,3,0.023809523809523808
822,Baarsaare,Kurman,20,0.02557544757033248
823,Baarsaare,Makoon,4,0.12121212121212122
824,Baaruud Xaanshi,Daynun,5,1.0
825,Baaruud Xaanshi,Diinsoor,4,0.004581901489117984
826,Baaruud Xaanshi,Khansaxdheere ,11,0.102803738317757
827,Baaruud Xaanshi,Shibeelow,10,0.017123287671232876
828,Baas Ma'Arke,Awal barbaar,5,1.0
829,Baas Ma'Arke,Baraka,4,0.07692307692307693
830,Baas Ma'Arke,Daynuunay ,3,0.013100436681222707
831,Baas Ma'Arke,Jiir,3,0.023809523809523808
832,Baas Ma'Arke,Rabdhuure ,6,0.07894736842105263
833,Baas Ma'Arke,Shibeelow,4,0.00684931506849315
834,Baas Ma'Arke,Waajid,7,0.041176470588235294
835,Baaslaawa,Aboorey,39,0.08685968819599109
836,Baaslaawa,Baalgure,20,0.14084507042253522
837,Baaslaawa,Bula sidow,20,0.15503875968992248
838,Baaslaawa,Jambaluul,10,0.01996007984031936
839,Baaslaawa,Janaale and Awdheegle,24,0.5454545454545454
840,Baaslaawa,Moqokori,18,0.05921052631578947
841,Babawiine,Abagbeedey village,5,0.1282051282051282
842,Babawiine,Abal village,6,0.05660377358490566
843,Babawiine,Bibiyow village,4,0.36363636363636365
844,Babawiine,"Dhanfaruur village,",6,1.0
845,Babawiine,Dhanfaruur village.,5,0.12195121951219512
846,Babawiine,Doonfuul village,7,0.125
847,Babawiine,Elgaras village.,7,0.175
848,Babawiine,Emedkoorey village,10,1.0
849,Babawiine,Faajeer bore village.,6,1.0
850,Babawiine,Farak village,5,0.2631578947368421
851,Babawiine,Gaabiney village.,5,0.5555555555555556
852,Babawiine,Gomore village,5,0.2631578947368421
853,Babawiine,Gomore village.,8,0.1951219512195122
854,Babawiine,Salkudhooble village,5,0.22727272727272727
855,Babawiine,Shiilow village.,4,1.0
856,Babawiine,Warguudi village.,5,1.0
857,Babyow,Abagbeedey village,4,0.10256410256410256
858,Babyow,Baano village.,6,1.0
859,Babyow,Dhanfaruur village,8,0.16666666666666666
860,Babyow,Dhanfaruur village.,10,0.24390243902439024
861,Babyow,Doonfuul village,7,0.125
862,Babyow,Elgaras village,7,0.10294117647058823
863,Babyow,Fajeerbore village.,10,1.0
864,Babyow,Farak village,5,0.2631578947368421
865,Babyow,Gomore village.,4,0.0975609756097561
866,Babyow,Huuyaley village,5,0.45454545454545453
867,Babyow,Huuyaley village.,10,1.0
868,Babyow,Maandow village.,5,1.0
869,Babyow,Tijeegbuul village.,4,0.5
870,Babyow,Waney village.,8,0.6153846153846154
871,Babyow,Warguudi village,4,0.3076923076923077
872,Babyow,Yoow iyow kooyow,7,0.7
873,Bacadweyn,"Awdigle , marerey  and Bariire",50,1.0
874,Bacadweyn,Janaale,18,0.01282051282051282
875,Bada Cas,Balcaano and 7jaziira ,18,0.28125
876,Bada Cas,Bangoranyo,34,1.0
877,Bada Cas,Bangoroyo and Moorajiido ,33,1.0
878,Bada Cas,Baraki and Balcaano ,55,1.0
879,Bada Cas,Ceel baraf,43,1.0
880,Bada Cas,Ganboole and geyfo,55,1.0
881,Bada Cas,Lebiga,53,0.06760204081632654
882,Bada Cas,Qunbure and bayaxaaw ,27,1.0
883,Bada Cas,Raamo and Ganboole ,26,0.1793103448275862
884,Bada Cas,Shaam and 7jaziira ,45,0.4090909090909091
885,Badacas one,7jaziira and shaam,16,0.38095238095238093
886,Badacas one,Balcaano and 7jaziira ,27,0.421875
887,Badacas one,Bangoronyo and Raamo,44,1.0
888,Badacas one,Ganboole and Mooragobad,26,1.0
889,Badacas one,Jawaay and Bangoronyo ,52,1.0
890,Badacas one,Jawaay and Ganboole,59,1.0
891,Badacas one,Lebiga and Jahaweyn ,36,1.0
892,Badacas one,Loole and Bangoronyo ,34,1.0
893,Badacas one,Loolo and kiliga shiinaha,24,1.0
894,Badacas one,Moora jiido and Raamo,43,1.0
895,Badacas one,Primo zento ,56,0.7368421052631579
896,Badacas one,xaansholey and Dheygawan,38,1.0
897,Badanbadey,Buulo Bilaan,7,0.25925925925925924
898,Badanbadey,Buulo Maal,5,0.5555555555555556
899,Badanbadey,Buulo biyooley,3,1.0
900,Badanbadey,Gel.gel,5,0.7142857142857143
901,Badanbadey,Goof Gaduud Buuray,7,0.029787234042553193
902,Badanbadey,Luuq,6,0.011428571428571429
903,Badanbadey,Shibeelow,5,0.008561643835616438
904,Badanbadey,Uffurow,4,0.0038684719535783366
905,Badanbadey,Wariish,4,0.23529411764705882
906,Badanbadey,Warish,6,0.4
907,Badar,Ceel cade,3,0.6
908,Badar,Ethiopia,33,0.009423186750428327
909,Badar,abeesaale,3,0.3
910,Badar,baadikeen,5,0.2631578947368421
911,Badar,burdho,3,0.1
912,Badar,burfiiq,7,1.0
913,Badar,caag sibiri,10,0.2222222222222222
914,Badar,ceel idaad,19,0.5
915,Badar,doon kudle,5,1.0
916,Badar,haar cadeey,3,0.23076923076923078
917,Badar,quracle wabar,5,0.3125
918,Badar,xaaji nuur,13,0.6190476190476191
919,Badar,xudl boor,10,1.0
920,Badbaado,Aawjiki,9,0.75
921,Badbaado,Abag-Beday,3,0.03896103896103896
922,Badbaado,Badbaado,54,1.0
923,Badbaado,Buulo Fuur,7,0.04430379746835443
924,Badbaado,Buulo gaduud,10,1.0
925,Badbaado,Buulo-Mundul,10,0.3333333333333333
926,Badbaado,Buurdhuubo,6,0.42857142857142855
927,Badbaado,Gelgel,5,0.037037037037037035
928,Badbaado,Hubbey,8,0.1038961038961039
929,Badbaado,Iskirii IDP,3,0.1111111111111111
930,Badbaado,Ismaaciil,8,0.14035087719298245
931,Badbaado,Jafey,4,0.032
932,Badbaado,Jidow,16,0.64
933,Badbaado,Kiribood,7,1.0
934,Badbaado,Koban,11,0.10377358490566038
935,Badbaado,Kurman,5,0.00639386189258312
936,Badbaado,Oofkaa aan,9,1.0
937,Badbaado,Toosile,9,0.32142857142857145
938,Badbaado,Uffurow,6,0.005802707930367505
939,Badbaado 2,Buusaar,19,0.03551401869158879
940,Badbaado 2,Ceelwaaq,36,0.07228915662650602
941,Badbaado 2,Garasley,36,1.0
942,Badbaado 2,Saakow,28,0.03674540682414698
943,Badbado(2),Barkadle 2,8,0.0427807486631016
944,Badbado(2),Ceel Dheere,4,0.3076923076923077
945,Badbado(2),Ceel Qarar,3,0.5
946,Badhaadhe,Baladul Amiin,27,1.0
947,Bahjo,Bulo sheikh,25,1.0
948,Bak Abeeso,Beeroyabaal and Aboorey,20,1.0
949,Bak Abeeso,Biyo Neef,15,1.0
950,Bak Abeeso,Ceeb bacad,25,1.0
951,Bak Abeeso,Ceel Gumare and Geeda samo,7,1.0
952,Bak Abeeso,Mukayle and Ceel ware,80,1.0
953,Bak Abeeso,Tardo,30,0.1875
954,Bak Abeeso,Tardo and Xalfooley,63,1.0
955,Bakaal,Awdinle,35,0.051319648093841645
956,Bakaal,Deymaan,5,1.0
957,Bakal,Bakal,62,0.5391304347826087
958,Bakal,Horseed,3,0.05263157894736842
959,Bakal Eedeng,Awal,6,0.42857142857142855
960,Bakal Eedeng,Buurdhuxunle,5,0.03496503496503497
961,Bakal Eedeng,Doolow,6,0.024
962,Bakal Eedeng,Luuq,4,0.007619047619047619
963,Bakal Eedeng,Sablale,4,0.03669724770642202
964,Bakal Eedeng,Tugeerhoos,3,0.023076923076923078
965,Bakal Eedeng,Tugow,3,0.11538461538461539
966,Bakal Eedeng,Uffurow,2,0.0019342359767891683
967,Bakal Gaduud,Buula biyooley,4,0.11764705882352941
968,Bakal Gaduud,Qaagure,7,1.0
969,Bakal Gaduud,Qansaxdheere,6,0.047619047619047616
970,Bakal Gaduud,Saakow,15,0.01968503937007874
971,Bakal Gaduud,Waajid,3,0.01764705882352941
972,Bakal Gaduud,Waajid ,12,0.19047619047619047
973,Bakal IDP,Booco,3,0.2
974,Bakal IDP,Buaale,34,0.8292682926829268
975,Bakal IDP,Buusaar,78,0.14579439252336449
976,Bakal IDP,Ceelwaaq,42,0.08433734939759036
977,Bakal IDP,Jicibow,6,0.10714285714285714
978,Bakal IDP,Saakow,22,0.028871391076115485
979,Bakal IDP,Tubaaka,39,0.13356164383561644
980,Bakal Laabow 1,Lowi Gaduud,6,0.10909090909090909
981,Bakal Laabow 1,Qasaxdheere,7,0.6363636363636364
982,Bakal Laabow 1,Saydhelow ,3,1.0
983,Bakal Laabow 1,Shibeelow,4,0.00684931506849315
984,Bakal Laabow 1,Towsi-Libee,6,1.0
985,Bakal Sheli,Ban Ban,6,0.2
986,Bakal Sheli,Goof Gaduud Buuray,8,0.03404255319148936
987,Bakal Sheli,Gurbaan,8,0.005063291139240506
988,Bakal Sheli,Hagaray,2,0.03333333333333333
989,Bakal Sheli,Kulan Jareer,5,0.16129032258064516
990,Bakal Sheli,Luuq,10,0.01904761904761905
991,Bakal Sheli,Madhaayti,3,0.3333333333333333
992,Bakal Sheli,Wardhujiiley,5,0.032467532467532464
993,Bakal Sheli,Yeed,5,0.15151515151515152
994,Bakal-wareey,Mareerey,20,0.05025125628140704
995,Bakalasheeg,Daynuunay ,7,0.03056768558951965
996,Bakalasheeg,Deg gomar,7,0.5384615384615384
997,Bakalasheeg,Jiir ,4,0.5714285714285714
998,Bakale,Bakale,10,0.3333333333333333
999,Bakaley,Bakaley,79,0.4514285714285714
1000,Bakaley,Horseed,1,0.017543859649122806
1001,Bakaley,Tugaar hoos,10,0.24390243902439024
1002,Bakalka,Abag jibeed,3,0.07317073170731707
1003,Bakalka,Bakaley,3,0.017142857142857144
1004,Bakalka,Deg-Gomor,4,0.024539877300613498
1005,Bakalka,Gaduuday,5,0.5555555555555556
1006,Bakalka,Halaayow,9,0.13636363636363635
1007,Bakalka,Hubey,8,0.32
1008,Bakalka,Humbowe,4,0.05063291139240506
1009,Bakalka,Kaysaney,5,0.07462686567164178
1010,Bakalka,Safar-Nooley,4,1.0
1011,Bakalka,Shambaley,5,0.078125
1012,Bakalka,Tufka,4,0.009478672985781991
1013,Bakalka,Wakeeb Gaduude,4,1.0
1014,Bakalka,Weel Tugar,4,1.0
1015,Bakar,Malable,22,0.09523809523809523
1016,Bakar Yare,Kurti,8,0.42105263157894735
1017,Bakar Yare,Modamoode,3,0.06976744186046512
1018,Bakaro,Buula idaraan,2,1.0
1019,Bakaro,Kurtun,8,0.0321285140562249
1020,Bakaro,Taflow,11,1.0
1021,Bakaro,Taflow ,3,1.0
1022,Bakaro,Toosi baraakile,4,1.0
1023,Bakaro,Toosikaar,7,0.28
1024,Bakaro,War umurow,4,0.23529411764705882
1025,Bakaro,War umurow ,4,0.4
1026,Bakayow,Aabay,3,1.0
1027,Bakayow,Bakayow,56,1.0
1028,Bakayow,Gurbaan,5,0.0031645569620253164
1029,Bakayow,Uffurow,4,0.0038684719535783366
1030,Bakayow,Warjabuute,5,0.5
1031,Bakeylow,Buulo,32,0.19161676646706588
1032,Bakol,Barire,20,0.05141388174807198
1033,Bakool,Barkadle 2,8,0.0427807486631016
1034,Bakool,Madhato,5,1.0
1035,Bakool,Sarman Dheer,5,0.5
1036,Balad Aamiin,Farxaane,25,0.10204081632653061
1037,Balad Amar,Baanow,5,0.03676470588235294
1038,Balad Amar,Boonow,4,1.0
1039,Balad Amar,Buurfuul Ooflow,4,1.0
1040,Balad Amar,Dalandole-2,5,0.028901734104046242
1041,Balad Amar,Gaduudo Dhunti,4,0.2222222222222222
